"station_id","song","genre_category","spotify_track_id"
"DJ","MADONNA - DON'T CRY FOR ME ARGENTINA","pop","0bLRXQaWzmSXRXPmP6JnEF"
"DJ","KRYŠTOF - SRDCE","pop","4VcZGXmtAESfQPYKwpatfR"
"DJ","JIŘÍ GROSSMANN - JAKO KOTĚ SI PŘÍST","other","03a0jvJlIfGAkVvuf9qpLj"
"DJ","KAREL GOTT - PRETTY WOMAN","pop","0WQ1ja10MyhBcrmGbt5P3R"
"DJ","SMOKIE - MEXICAN GIRL","pop","00LsEOcaYrZ3yxM9mOzavR"
"DJ","JANEK LEDECKÝ - PRÁVĚ TEĎ","pop","7pS7t0GWsobVuepcgnewmP"
"DJ","FALCO - OUT OF THE DARK","pop","0SyZsETwgulpY87VZJtfdZ"
"DJ","ELÁN - TANEČNICE Z LÚČNICE","other",NA
"DJ","ZAZ - JE VEUX","jazz","734dz1YaFITwawPpM25fSt"
"DJ","DRUPI - SERENO É","pop","3vYq7yF58n0hdcvtSxYGSY"
"DJ","VAŠO PATEJDL - MOPEDOVÁ","other","4n8EU2mrTw2o6sf7ngdPKQ"
"DJ","SLZA FEAT.CELESTE BUCKINGHAM - NA SRDCI","other",NA
"DJ","DAN BARTA/BÁJEČNÁ SHOW - PÍSEŇ HRABOŠE","other",NA
"DJ","MADONNA - THE POWER OF GOOD-BYE","pop","01VFDkHBNJcCNUjzD3flWg"
"DJ","SUZI QUATRO - IF YOU CAN T GIVE ME LOVE","pop","59mUgn4E4DWcB2lh5oRG2I"
"DJ","4 NON BLONDES - WHAT'S UP","pop","0jWgAnTrNZmOGmqgvHhZEm"
"DJ","ROXETTE - JOYRIDE","pop","4wj8ppW6nJ5hYlgfeJNBn2"
"DJ","PETR HAPKA - KOCOUR SE SCHOULIL NA TVŮJ KLÍN","pop","7qNC0LeEM17TfAlhnVpyOj"
"DJ","PETR HAPKA, FYSIO ŘÍDÍ ŠTĚPÁN KONÍČEK - PANNA A NETVOR","other",NA
"DJ","VOJTĚCH DYK - MODLITBA","other",NA
"DJ","BLONDIE - ATOMIC","pop","5QIbR39hAEDIOkr4ggh4xc"
"DJ","BONEY M - RIVERS OF BABYLON","pop","78His8pbKjbDQF7aX5asgv"
"DJ","NAZARETH - LOVE HURTS","rock","1i5oEx2vFczQ2sCY3c6Kn5"
"DJ","BEEGEES - NIGHT FEVER","rock","5KgbyD2lQQlIupAaPjgiXg"
"DJ","ROBERT PALMER - JOHNNY & MARY","pop","6rCHuZHFksNyiW1D9qpOEV"
"DJ","LIPPS INC - FUNKY TOWN","other","7723JnKU2R15Iv4T7OJrly"
"DJ","JAKUB SMOLÍK - AŽ SE TI JEDNOU BUDE ZDÁT","pop","5ycaPtO62f1maSjb3wY9HZ"
"DJ","ANEKA - JAPANESE BOY","other","4VmmNHz5nigftA0B3GR0M5"
"DJ","JAR - BULHAŘI","rock","5w0WKNfdBUYX6DnxmG9Qjn"
"DJ","DIANA ROSS - UPSIDE DOWN","rock","3pbtBomO4Zt5gGiqsYeiBH"
"DJ","Tofi Sagvan - Zůstaňme věrní","other",NA
"DJ","OMD - ENOLA GAY","pop","3NYCaxkggl0Hh8vQptSUvV"
"DJ","QUEEN - RADIO GA GA","rock","1HmzAZUvhQLhLo2z3ocpZI"
"DJ","PETRA ZÁMEČNÍKOVÁ, JIŘÍ STRNAD - LÍTÁME V TOM","other","0wQX1znW7F5SQmoeBSCQVL"
"DJ","FANCY - Slice Me Nice","pop","10iQYe4aeJxlsFMaHyWoWa"
"DJ","KATAPULT - PŮLNOČNÍ ZÁVODNÍ DRÁHA","pop","47iaH00jKXQFK38DdlUDPC"
"DJ","LEIF GARRETT - I WAS MADE FOR DANCING","pop","3gWYMEXGGz1iDLuYKj2QMz"
"DJ","JANA KIRSCHNER - POKOJ V DUŠI","pop","3TZHRGniASyxpgcLhOEOjY"
"DJ","OMD - MAID OF ORLEANS","pop","4PRMoiMtGe9uutOcWzaoFx"
"DJ","SUZANNE VEGA - LUKA","pop","5yMXAaSvxo12QkYU75Ixv0"
"DJ","HANA HEGEROVÁ/PETR HAPKA - LEVANDULOVÁ","other",NA
"DJ","STYX - BOAT ON THE RIVER","rock","4o9DSo7c1ICv4CtFWFSmGx"
"DJ","BARBRA STREISAND - WOMAN IN LOVE","rock","1pTGc8pwyo6xtgXBKCBcFn"
"DJ","ELTON JOHN - SACRIFICE","rock","0e3yhVeNaTfKIWQRw9U9sY"
"DJ","JIŘÍ SUCHÝ - PRAMÍNEK VLASŮ","pop","1NHshuUk9SgEKlP4X1coRr"
"DJ","INNER CIRCLE - SWEAT (A LA LA LA LA LONG)","other","1SssFw74DdHVjRa6ADggdD"
"DJ","PETR NOVÁK - CO JE TO LÁSKA","other","1qfViCyzSXcjmjhtm1Blda"
"DJ","U 2 - ONE","other","5gec8p1SjKFabmNcarn91T"
"DJ","PAVEL BOBEK - OH, RUBY, NECHTĚJ MI LÁSKU BRÁT","pop","6wXQaNUjlyD7JOkr6S1tmb"
"DJ","LUCIE BÍLÁ - ZPÍVÁŠ MI REQUIEM","pop","3mSg4HnSSRf1qHt3XhzSmA"
"DJ","CHINASKI - VÍNO","pop","7m3A7nJjioOGQdmztQBgo7"
"DJ","ABBA - CHIQUITITA","pop","4g5LUzHFRr4Zlok8KzERmI"
"DJ","MICHAL DAVID - NEJVĚTŠÍ Z NÁLEZŮ A ZTRÁT","other","6Ld58DFI6OUvWP7C2buTm7"
"DJ","JAMES ARTHUR - IMPOSSIBLE","pop","5yVIlYEHZxQVLyInCdldoS"
"DJ","WALDEMAR MATUŠKA - SLAVÍCI Z MADRIDU","pop","3SY5c1sMaxlqADgOKSONQR"
"DJ","LENNY KRAVITZ - IT AIN'T OVER TILL IT'S OVER","other","6zMP0UYpYxh3446qoybixp"
"DJ","JOAN OSBORNE - ONE OF US","pop","1xNmF1Uep5OGutizZSbKvd"
"DJ","BEACH BOYS - COTTONFIELDS","other",NA
"DJ","KAREL ČERNOCH - STROM VÁNOČNÍCH PŘÁNÍ","other",NA
"DJ","GERRY & THE PACEMAKERS - FERRY ACROSS THE MERSEY","pop","3B5Z6rXaJzm85RB6Pocg6f"
"DJ","JIŘÍ SUCHÝ - PURPURA","other","2jw5CBKo9u2SpK83JI2tuv"
"DJ","BEATLES - FROM ME TO YOU","rock","1euKWJfJSfPhgSendPrcXb"
"DJ","Simon Paul - Still Crazy After All These Years - Paul Simon","rock","6XqvRGDs5eLQSCyKUBCBGF"
"DJ","STEAM - NA NA HEY HEY KISS HIM GOOD BYE","other",NA
"DJ","HANA ZAGOROVÁ/PETR REZEK - VÁNOČNÍ TAJEMSTVÍ","other",NA
"DJ","ELTON JOHN - BLESSED","rock","7cBikvmY2ZYM0eQlQGOwQu"
"DJ","KAREL GOTT - VÁNOČNÍ STROM","pop","43QYhebc5WAyEfddMuikj0"
"DJ","ELVIS PRESLEY - WHITE CHRISTMAS","rock","6CylKS9y5AJtrE9K2vgGnK"
"DJ","LUCIE BÍLÁ - TAMBOR","other","1H536tLzjHcvOn7wL8ke22"
"DJ","HANA HEGEROVÁ - CO JE TOHO PŘÍČINOU","pop","2tfwjXWxYlOSW1jKTr2Hgt"
"DJ","ROY ORBISON - CRYING","pop","6eLL7QTdMWdhhG4i3jHDR9"
"DJ","ELVIS COSTELLO & THE ATTRACTIONS - Radio, Radio","pop","4cZ7dGQZi9duyPn1SY2lgU"
"DJ","MATUŠKA / PILAROVÁ - VŽDYŤ JSOU VÁNOCE","other",NA
"DJ","ROBBIE WILLIAMS - FEEL","pop","2Ms33RTRCT6gArrpcrPxmo"
"DJ","IVAN HLAS - PROSINCOVÁ","other","1rOpbrLvxFhQg29N8rYCSS"
"DJ","BOB DYLAN - I WANT YOU","rock","7tJQ4Ekp2vN3NlI3vJJW3v"
"DJ","PETRA JANŮ - O VÁNOCÍCH","pop","7j4li2E5dSi3Ic8bA7Y8Nm"
"DJ","R.E.M. - EVERYBODY HURTS","pop","6PypGyiu0Y2lCDBN1XZEnP"
"DJ","VÁCLAV NECKÁŘ,  MARTA KUBIŠOVÁ - NOC","other","6pxSs2ZT4kqoUwqeNbGfi9"
"DJ","OTIS REDDING - THE DOCK OF THE BAY","classical","3zBhihYUHBmGd2bcQIobrF"
"DJ","JIŘÍ KORN/PAVLA FORSTOVÁ - TO K VÁNOCŮM PATŘÍ","other",NA
"DJ","POLICE - WALKING ON THE MOON","rock","62uLNJgVZaFiEiKV4LpoYJ"
"DJ","ELTON JOHN, GEORGE MICHAEL - DON'T LET THE SUN GO DOWN ON ME","other","2KZJJ1rhRVmXM4lwW4OLo9"
"DJ","DAVID DEYL/MONIKA ABSOLONOVÁ - BUDU TU STÁT","other",NA
"DJ","VĚRA ŠPINAROVÁ - JEDNOHO DNE SE VRÁTÍŠ","pop","4MHYD7fEZyzC6sKOd6uILN"
"DJ","DIDO - HERE WITH ME","pop","4xFxK0FXmNlUDRgCaIQCVn"
"DJ","LIONEL RICHIE - HELLO","rock","0mHyWYXmmCB9iQyK18m3FQ"
"DJ","MICHAL HRŮZA - NAPOŘÁD","pop","3rVhJAqTtcMxlSlOAh1F2M"
"DJ","ABBA - KNOWING ME, KNOWING YOU","pop","798cuJeotvXP8UVa8GJPnD"
"DJ","OLYMPIC - DYNAMIT","pop","75rQsmVozJ69fxBSYWrKQH"
"DJ","BELOVED - SWEET HARMONY","pop","5lSOVaPDk7x9Ey6c9DqGZx"
"DJ","PAVLICA JIŘÍ/HRADIŠŤAN - MODLITBA PRO VODU","other",NA
"DJ","Muk Petr - Stoupám ti do hlavy","other",NA
"DJ","EURYTHMICS - SWEET DREAMS","other","1TfqLAPs4K3s2rJMoCokcS"
"DJ","HANA ZAGOROVÁ - ASI, ASI","other","2WDqRmGrx9ic92msBjjjMx"
"DJ","KRYŠTOF - INZERÁT","pop","3acuPpn3DiNQhrB0rDUnLA"
"DJ","ROXETTE - FADING LIKE A FLOWER","pop","7qSd3WHSPUtmt6c36pwJaY"
"DJ","MICHAL HRŮZA - ZAKÁZANÉ UVOLNĚNÍ","pop","7wpbqcl0cxxGN8WNYz64Wr"
"DJ","SHAKIN' STEVENS - MERRY CHRISTMAS EVERYONE","pop","2TE4xW3ImvpltVU0cPcKUn"
"DJ","JELEN - MAGDALÉNA","pop","7ueLU9ytIcsKmStaEIqSj1"
"DJ","BOY GEORGE/CULTURE CLUB - KARMA CHAMELEON","pop","48O0GrGJWml3DzHhC5sJ7a"
"DJ","BEATLES - OB-LA-DI OB-LA-DA","rock","1gFNm7cXfG1vSMcxPpSxec"
"DJ","ČECHOMOR - VELICKÉ ZVONY","rock","1x4m39kbjUh10ShmgQdcB4"
"DJ","KORN JIŘÍ - Žal se odkládá - Jiří Korn","other",NA
"DJ","MADONNA - LA ISLA BONITA","pop","6r8k1vznHrzlEKYxL4dZEe"
"DJ","IVETA BARTOŠOVÁ - KDYŽ LÁSKA SCHÁZÍ","pop","0JsC1y4PFEL09qa8X1sZsK"
"DJ","KATKA KNECHTOVÁ - MUOJ BOŽE","other",NA
"DJ","HARPO - MOVIE STAR","other","0fuyHBFtOPTt8Sb7PJwFHX"
"DJ","VÁCLAV NECKÁŘ - KŘÍDLA ILUZÍ","other","5Df3K6HAjpmIWWW6UxagXd"
"DJ","PET SHOP BOYS - GO WEST","pop","33gDIKlrUnY1dTWYsm5BFL"
"DJ","LIQUIDO - NARCOTIC","pop","1H5VQuShs4qfwBXyHF0PeH"
"DJ","BARBORA POLÁKOVÁ - NAFRNĚNÁ","pop","2AviCnaWNvVaOhzCbzXzhO"
"DJ","STEVIE WONDER - I JUST CALLED TO SAY I LOVE YOU","other","6RNDeRnWsRMjPdNVgupZCs"
"DJ","STING - WHEN WE DANCE","pop","4rwjuEJmy7XfPcDQZmSmpX"
"DJ","BARBORA POLÁKOVÁ - PoloVina","pop","4Wmz773VgE0UCHRzLS9Z2K"
"DJ","BUTY - MÁM JEDNU RUKU DLOUHOU","other",NA
"DJ","DALIBOR JANDA - TISÍCKRÁT KRÁSNĚJŠÍ","pop","15wtWHaBhHD4mZHke6HWVp"
"DJ","JANA KRATOCHVÍLOVÁ - V STÍNU KAPRADINY","pop","4PtApxwPnyBG6yke8GOGr2"
"DJ","LUCIE BÍLÁ - eSeMeS","pop","72zNTNBHMYCZZie4uF6jN1"
"DJ","ZAZ - Les Passants","jazz","6x53YxdtkR2rGLptZCLgUx"
"DJ","KYLIE MINOQUE - I SHOULD BE SO LUCKY","pop","1MK5FOmm5ppLIS2Ga3jHlT"
"DJ","ELÁN - NEVIEM BYŤ SÁM","other","0p4irTg5Jr3tRkA4EwLsfE"
"DJ","ATOMIC KITTEN - The Tide Is High  (Get the Feeling)","other","2nHQOQSg8qQXgZx3mRtHCQ"
"DJ","ROLLING STONES - ANGIE","rock","1GcVa4jFySlun4jLSuMhiq"
"DJ","BEATLES - TICKET TO RIDE","rock","7CZiDzGVjUssMSOXrDNYHL"
"DJ","IVETA BARTOŠOVÁ - TICHÁ PÍSEŇ","pop","2Al7fI8DgdSp9wkE2xbaJ8"
"DJ","ROLINCOVÁ DARINA - ANJELIK MOJ","other","4Y4NC9wI4z7laS4d5t9nS0"
"DJ","ENYA - BOOK OF DAYS","other","6CWOKK9eWmKbCwca8X6mb3"
"DJ","MODUS - TY, JA A MOJ BRAT","rock","1rBWEco8pN0jJ2oGcW7KcU"
"DJ","IRENE CARA - (FLASHDANCE) WHAT A FEELING","pop","5nUpmh8WSlQooSmNEUWDJo"
"DJ","MAREK ZTRACENÝ - ZTRÁCÍŠ SE","other",NA
"DJ","LENKA FILIPOVÁ - JENOM BLÁZNI SE RADUJOU","other",NA
"DJ","UB 40 - RED RED WINE","other","4uOKFydzAejjSFqYbv1XPt"
"DJ","BONEY M - Little Drummer Boy","pop","3tQiRnvABDGqaeruHprZDr"
"DJ","BILL MEDLEY, JENNIFER WARNES - (I'VE HAD) THE TIME OF MY LIFE","other","7LtQBRDDEbA8LU5ug1WcpM"
"DJ","DANIEL LANDA - ŠANCE","other",NA
"DJ","Žbirka Miroslav - Pozri","other",NA
"DJ","EMMA DROBNÁ - WORDS","pop","4EskbiJdvIezcnhGlcrRIA"
"DJ","Righteous Brothers - UNCHAINED MELODY","pop","2qhASBzpbFhPRtrnZ5lLnz"
"DJ","BELINDA CARLISLE - (WE WANT) THE SAME THING","pop","5Z5eJzhAPEeW10AVlzJf56"
"DJ","JAROMÍR NOHAVICA - PODEJ MI RUKU  A PROJDEM VÁCLAVÁK","other",NA
"DJ","NO MERCY - WHERE DO YOU GO","pop","37tzoWY1ubBQKGXiWdO5Qv"
"DJ","Gott Karel - KDYŽ MILENKY PLÁČOU","pop","5Hoyfkhgeva0rzXFk7NKb3"
"DJ","Demis Roussos - Magdalena","pop","42nlWgwCMMqF1GkF41ejmr"
"DJ","BUCK FIZZ - MAKING YOUR MIND UP","pop","0Azn2vpP3Sbs8qAG8e1KUc"
"DJ","ASPN - Mezi břehy","other",NA
"DJ","KIM WILDE - CAMBODIA","pop","2Sh3g4QYQrIAsvgfTXmSaX"
"DJ","PAVOL HAMMEL - UČITELKA TANCA","other","3wd86k5aZJ1F7LKKw7R1I2"
"DJ","HANA HEGEROVÁ - LEVANDULOVÁ","other","1hC5HnTbXo1z8nSaNEmlAs"
"DJ","Roe Tommy - Dizzy","pop","5LvIl1VHaqtCJJXwrB8QR9"
"DJ","ROD STEWART - I DON'T WANT TO TALK ABOUT IT","rock","2JWKzkQbYsNzx019WyGzaH"
"DJ","ALICE - UNA NOTTE SPECIALE","pop","7K5w3kydDoF2iml9JGUGbT"
"DJ","VĚRA ŠPINAROVÁ - SLUNEČNÉ POBŘEŽÍ","pop","5trUNRtx7V0uEM6fggo10A"
"DJ","PAUL SIMON, ART GARFUNKEL - THE BOXER","other","5ZbIogYlgoaeIapzvoJ0bi"
"DJ","PAVEL BOBEK - MÁ DÍVKA N","pop","6gavUlbLYcKNkOIN4R1hAd"
"DJ","ABBA - I HAVE A DREAM","pop","6Xibu53y8mquzUJL6HGEG2"
"DJ","LIGHTHOUSE FAMILY - (I WISH I KNEW HOW IT WOULD FEEL TO BE)FREE/ONE","pop","0czTcT7vS6sujF6yKST5Cp"
"DJ","BONEY M - FELIZ NAVIDAD","pop","5QP2vqXxsoKBuoUJM4Qkio"
"DJ","MR. MISTER - BROKEN WINGS","pop","78FHUZRbFDCG6VkRAQdFLm"
"DJ","KYLIE MINOGUE - EVERY DAY'S LIKE CHRISTMAS","pop","5xjj2WjQVC4Ar8UNIvSUiL"
"DJ","PETR KOLÁŘ/MICHAEL KOCÁB - NOC KRÁLŮ","other",NA
"DJ","JOHN LENNON - (I JUST LIKE) STARTING OVER","other","5by6ZsojswMiUaieWRLFyn"
"DJ","JOHN LENNON - WOMAN","rock","0GGxVTb0UwDwdaKNjBdCn3"
"DJ","McCARTNEY PAUL - ANOTHER DAY","other","6qYmf2NjhDfsF7x5U5DUOf"
"DJ","GEORGE HARRISON - GOT MY MIND SET ON YOU","rock","3OeUlriM0EZHdWleJtjoVr"
"DJ","RINGO STARR - WEIGHT OF THE WORLD","pop","1D1aDyDmablHNuN8A0AnYD"
"DJ","OLYMPIC - OSMÝ DEN","pop","6GJVeHiIZsNDLwIIZPwQDE"
"DJ","JOHN LENNON - IMAGINE","rock","7pKfPomDEeI4TPT6EOYjn9"
"DJ","BEATLES - FREE AS A BIRD","rock","6hLY3Tz1Xt5kBuKNDTs4ib"
"DJ","ROXY MUSIC - JEALOUS GUY","pop","6EMQo2suHaUYZVsbGVTxSZ"
"DJ","MANDRAGE - KRISTÝNA","pop","4rGvOSyudU6gstXD9NTgIU"
"DJ","ERROL BROWN - Family christmas time","other","3cRaSIpI6qEbPBhkMceKnT"
"DJ","STEVIE B - BECAUSE I LOVE YOU","other","6vcLatWkNMy1QKjedXElPt"
"DJ","Stewart Rod / Bublé Michael - Winter Wonderland","other",NA
"DJ","LADISLAV KŘÍŽEK / JAROSLAV SVĚCENÝ - VŠEM LÁSKÁM","other",NA
"DJ","MICHAL DVOŘÁK, JAROSLAV SVĚCENÝ - VIVALDIANO","other",NA
"DJ","STING - BRAND NEW DAY","pop","35rbWJFPSnfTEDXvopaqxZ"
"DJ","GWEN STEFANI - EARLY WINTER","pop","56FZnHxOmYwX2ckMOHttPQ"
"DJ","TAKE THAT - RELIGHT MY FIRE","other","4UGzL9fNdZPnrb9oseuDSi"
"DJ","LUCIE VONDRÁČKOVÁ - RŮŽE","pop","0MaAFNDD6mxgBcSVshnAyx"
"DJ","ŠTĚKAJÍCÍ PSI - JINGLE BELLS","other",NA
"DJ","TIMMY WHITE - NEVER STOP TRYING","pop","2OMXbLolMOJtLjdRf3aLbt"
"DJ","THE BOSS HOSS FEAT. COMMON LINNETS - JOLENE","other",NA
"DJ","DOMMI - HOMELAND","pop","2p3cjAaCpLDBcFZOqPQIkH"
"DJ","DERMOT KENNEDDY - GIANTS","pop","0l4AReW2LuX0yStPfgQgSR"
"DJ","HARRY STYLES - GOLDEN","pop","45S5WTQEGOB1VHr1Q4FuPl"
"DJ","KARIN ANN - 3AM","other","4uldEa16sDjgjiGYoLqKiG"
"DJ","MARK RONSON FEAT. BRUNO MARS - UPTOWN FUNK","other","32OlwWuMpZ6b0aN2RZOeMS"
"DJ","TRACY CHAPMAN - BABY CAN I HOLD YOU","pop","2DjWsDGgL1xNbhnr7f6t5F"
"DJ","ALLY BROOKE - BABY I'M COMING HOME","pop","2HxSczAUouo61zJJIq3Ypl"
"DJ","EMPIRE OF THE SUN - ALIVE","pop","5WBnKCEsPwsvWHUZmLjS3s"
"DJ","SAVAGE GARDEN - TO THE MOON AND BACK","other","6Ysm4MA1wgaGwcezbM82Ys"
"DJ","HANA ZAGOROVÁ - MYS DOBRÝCH NADĚJÍ","pop","2MSMUM4iSYstXKORkH9MIb"
"DJ","URGE OVERKILL - GIRL, YOU'LL BE A WOMAN SOON","pop","5u6Woby9oKAF8LhhuxykH1"
"DJ","BEATLES - Please Please Me","rock","6EHuOufBeL6vk3TvVJB5qo"
"DJ","KRYŠTOF - HNED TEĎ (POJĎ BÝT SVĚTLOMETEM)","pop","4EEeMKWDxK2XgowexSStym"
"DJ","TINA TURNER - GOLDEN EYE","pop","2qF8cLzNvsOkayHqwPaJcV"
"DJ","PETER DVORSKÝ/KAREL ČERNOCH - LÁSKA PRÝ...","other","4D1FRiuPgrkBJrmIoRgdqq"
"DJ","OLYMPIC - AGÁTA","pop","30ZoatC9AdomMqmnOtRfO8"
"DJ","NICK KERSHAW - THE RIDDLE","pop","6sn3FHCq2csvNkq2h9Au8V"
"DJ","JIŘÍ KORN - MISS MOSKVA","pop","5tKw2JaVa6jHrxSKwWG9hN"
"DJ","BEATLES - I Should Have Know Better","rock","3pU1CUgPiFfxPCpscwIwQR"
"DJ","JOHN LENNON - HAPPY XMAS","other","27RYrbL6S02LNVhDWVl38b"
"DJ","CHINASKI - KAŽDÝ RÁNO","pop","3qe8nGycGxqKBPEeUIkBsH"
"DJ","BEATLES - NORWEGIAN WOOD","rock","1H7gMYGykdtwZOV6s1N0by"
"DJ","KAREL GOTT - KDEPAK TY PTÁČKU HNÍZDO MÁŠ","pop","3zKimXqpNYHep3ma88JWmM"
"DJ","BEATLES - Nowhere Man","rock","5SUlhldQJtOhUr2GzH5RI7"
"DJ","CAMOUFLAGE - LOVE IS A SHIELD","pop","6c3kTjanASqJuRTgS9N1W0"
"DJ","BEATLES - TWIST AND SHOUT","rock","5ZBeML7Lf3FMEVviTyvi8l"
"DJ","Ok Band - Snad za to může láska","other",NA
"DJ","CHRIS NORMAN/SUZI QUATRO - STUMBLIN IN","other","3afr2iVWAd9kFrx5fqgxv1"
"DJ","JOHN LENNON - (JUST LIKE) STARTING OVER","rock","5v5G5MTBBPRHp4cZQ58Wyk"
"DJ","JENNIFER RUSH - TEARS IN THE RAIN","other",NA
"DJ","BEATLES - HERE COMES THE SUN","rock","6dGnYIeXmHdcikdzNNDMm2"
"DJ","JOSEF ZÍMA,  KAREL ŠTĚDRÝ - MILENCI V TEXASKÁCH","other","0H8EVz68JVrxXVvc4gTJnz"
"DJ","ELÁN - SESTRIČKA Z KRAMÁROV","other",NA
"DJ","BEATLES - I WANT TO HOLD YOUR HAND","rock","4pbG9SUmWIvsROVLF0zF9s"
"DJ","PETR MUK - TANČÍŠ SAMA","pop","4M2zXb2JCWumn1XEy0VqON"
"DJ","BRUNO MARS - MARRY YOU","pop","22PMfvdz35fFKYnJyMn077"
"DJ","PETRA JANŮ - SBOHEM VŠEM LÁSKÁM DEJ","pop","43em6wQlXqvrclHbRlMz1l"
"DJ","LUCIE - SEN","other","2pF5M2Mo4V6z0JVWZLblSw"
"DJ","BEATLES - AND I LOVE HER","rock","65vdMBskhx3akkG9vQlSH1"
"DJ","BEATLES - IF I FELL","rock","1hgvykolO4kBIEozATmpyj"
"DJ","BEATLES - ELEANOR RIGBY","rock","5GjPQ0eI7AgmOnADn1EO6Q"
"DJ","BEATLES - ALL YOU NEED IS LOVE","rock","68BTFws92cRztMS1oQ7Ewj"
"DJ","BEATLES - WHILE MY GUITAR GENTLY WEEPS","rock","389QX9Q1eUOEZ19vtzzI9O"
"DJ","KAREL GOTT - ADRESÁT NEZNÁMÝ","pop","0qKhzwVB3g98pqF27b0gcn"
"DJ","BEATLES - SOMETHING","rock","0pNeVovbiZHkulpGeOx1Gj"
"DJ","BEATLES - COME TOGETHER","rock","2EqlS6tkEnglzr7tkKAAYD"
"DJ","BEATLES - DRIVE MY CAR","rock","06ypiqmILMdVeaiErMFA91"
"DJ","ROBBIE WILLIAMS, NICOLE KIDMAN - SOMETHIN' STUPID","other","4kSKacywUJHdhyst4PL6pl"
"DJ","BEATLES - HELLO GOODBYE","rock","0vZ97gHhemKm6c64hTfJNA"
"DJ","MARIE ROTTROVÁ - TO NIC","pop","0SlVQyqqxWHf5vKEULqa3L"
"DJ","PHIL COLLINS - YOU CAN'T HURRY LOVE","rock","4YwbSZaYeYja8Umyt222Qf"
"DJ","LEONA MACHÁLKOVÁ - V TU ZÁZRAČNOU NOC","other",NA
"DJ","BEATLES - Tell My Why-Beatles","other","49XNeeWHOsyGLXdimg02ws"
"DJ","PETR MUK - LOĎ KE HVĚZDÁM","other",NA
"DJ","MASQUERADE - GUARDIAN ANGEL","other","7wgMNPOQJrmBokMkTkfngL"
"DJ","REDNEX - WISH YOU WERE HERE","pop","4fLMUXKKMAY3KLrqfVKryb"
"DJ","FELIX SLOVÁČEK - FREE AS A BIRD","other",NA
"DJ","PETR SPÁLENÝ - TO VADÍ","pop","67l6Y3yz8gDpgs4vjliIRr"
"DJ","Mayer Jaromír - Včera - Jaromír Mayer","other",NA
"DJ","E.Pilarová - I should have known better","other",NA
"DJ","BRICHTA / KAPITÁNOVÁ - NORSKÝ DŘEVO","other",NA
"DJ","VONDRÁČKOVÁ - MILÁČKU","pop","250TGY0oXE3BunLV9A6N8B"
"DJ","Pavel Sedláček - Penny Lane","pop","6goxHtJ07xhpixcQPqqySb"
"DJ","Schelinger Jiří - Namále mám","pop","0tLqWDFdFZR2zIKDXPbihe"
"DJ","EVA OLMEROVÁ - TVOU LÁSKOU","pop","3w2W5PEySHcuYUm55mHd1Q"
"DJ","J.Korn - Otázky","pop","1KC6jWdcSKeEaz3nuipDjN"
"DJ","J.Laufer - Michelle","pop","3IC4p72946sRouJdMGD4W6"
"DJ","V.Špinarová - Odpouštím","pop","5VpI9OyAYcpGiApXEEkeDG"
"DJ","D.Patrasová - Hodně štěstí","pop","4wkX23BIXrWbdw0SGoGYI5"
"DJ","Karel Vlach - Má tě ráda ( She loves you)","other",NA
"DJ","VLASTA REDL - HUSLIČKY","other",NA
"DJ","SMOKIE - IF YOU THINK YOU KNOW HOW TO LOVE ME","pop","4GlphjtjhAsruVCtTdnzzC"
"DJ","DURAN DURAN - ORDINARY WORLD","pop","0wokCRaKD0zPNhMRXAgVsr"
"DJ","BEATLES - WITH A  LITTLE HELP FROM MY FRIENDS","rock","2RnPATK99oGOZygnD2GTO6"
"DJ","MIRO ŽBIRKA - MÚR NAŠICH LÁSOK","pop","4QwI2lALGdD3I8hvIx7aJo"
"DJ","Gott Karel - BEATLES","pop","3D4DJEgQ29Mrac9u6lSnpz"
"DJ","OLYMPIC - ŠŘÁM, CO SE NEZAHOJÍ","pop","2yccJX03AOkwOEeoKcRb6C"
"DJ","PETR VONDRÁČEK & MARKÉTA POULÍČKOVÁ - POJĎ SI HRÁT","other","64Ou1shR8NY80QAOvmjI7o"
"DJ","HANA ULRYCHOVÁ - NEVIDOMÁ DÍVKA","other","5siUHZzO2x9so96n1V47dd"
"DJ","YANNICK NOAH - LE MEME SANG","other",NA
"DJ","PETR KOLÁŘ - NOC KRÁLŮ","other","1v2X2rp4d5mYGqsRvffoTr"
"DJ","Bachman-Turner Overdrive - You Ain't Seen Nothing Yet","rock","0HOrDVS349XFcpCYsO2hAP"
"DJ","HELENA VONDRÁČKOVÁ - Dívčí žena","pop","1OVCuW3NT6OYELSkK4A2wc"
"DJ","MARTA KUBIŠOVÁ - CESTA","other","0FBB5v3bq7idn7vaWcmhRy"
"DJ","FRANTIŠEK NEDVĚD - ŘEMESLO","other",NA
"DJ","LUCIE BÍLÁ - Seznam vánočních přání","pop","4vnmxMQBsyfpq4a5pu13Qv"
"DJ","LEONA MACHÁLKOVÁ - MĚJ MĚ RÁD","pop","3hCl9E45p6e63akqAuDrNt"
"DJ","KAREL KAHOVEC - PANÍ V ČERNÉM","other","5B2xAM9NYrJtUiH2psae5P"
"DJ","SANDRA - MARIA MAGDALENA","pop","5Njrdd3SA4fOsDMPVphxSb"
"DJ","ANETA LANGEROVÁ - AMOR","pop","4yQVpvoPsPeT7hzUnhSruT"
