"station_id","song","genre","dead"
"jazz","NEIL COWLEY TRIO - Fable","jazz",2
"jazz","THE RONGETZ FOUNDATION - The Bolshoi Drunk Ghost","jazz",2
"jazz","XAVIER DESANDRE NAVARRE - Gangwondo Arirang","other",1
"jazz","MARCUS MILLER - Summertime","jazz",1
"jazz","JASKULKE 3YO - Don't Even Swing","jazz",2
"jazz","SAMSA'RA - Without Excuse","jazz",2
"jazz","STEFANO DI BATTISTA - Elvin's Song","jazz",1
"jazz","BILL FRISELL - Nowhere Man","jazz",1
"jazz","CHARLES LLOYD QUARTET - Monk's Mood","jazz",2
"jazz","BEN WENDEL - January","jazz",1
"jazz","BERNSTEIN/GOLDINGS/STEWART - Simple As That","other",2
"jazz","THE NEW GARY BURTON QUARTET - Last Snow","jazz",2
"jazz","THE THREE SOUNDS - Let's Go Get Stoned","jazz",2
"jazz","COLEMAN HAWKINS - I Wished On The Moon","jazz",0
"jazz","DAVE PIKE - Sweet Tater Pie","jazz",0
"jazz","JIMMY MCGRIFF - The Worm","jazz",0
"jazz","CURTIS FULLER - Darryl's Minor","jazz",1
"jazz","THE JAZZ CRUSADERS - Tacos","jazz",2
"jazz","WILL BERNARD TRIO - Squeaky Chug Chug","rock",2
"jazz","HAROLD LOPEZ-NUSSA TRIO - A Camilin","other",2
"jazz","OMER KLEIN TRIO - Calla Lily","other",2
"jazz","LARS DANIELSSON - Folksong","jazz",2
"jazz","NILS LANDGREN - Just A Kiss Away","jazz",1
"jazz","PATRICIA BARBER - Pieces","jazz",1
"jazz","BARFLIES (RÓZSA-RIST-UMELEC) - Hole (Gate)","other",2
"jazz","JOHN MEDESKI’S MAD SKILLET - The Heart of Soul","other",2
"jazz","JOHN MEDESKI’S MAD SKILLET - Man About Town","other",2
"jazz","BEN WENDEL - October","jazz",1
"jazz","STEPHANE BELMONDO/SYLVAIN LUC - Gazte","other",2
"jazz","JOCE MIENNIEL - The Pirate Of Penance","other",2
"jazz","RAY CHARLES - I Got a Woman","jazz",0
"jazz","CANNONBALL ADDERLEY - Things Are Getting Better","jazz",0
"jazz","PETER LIPA & BAND - Balada o štyroch koňoch","jazz",2
"jazz","JOHN SCOFIELD BAND - Creeper","jazz",2
"jazz","MELODY GARDOT - Goodnite","jazz",1
"jazz","THOMAS CLAUSEN SXTET - Melancolia","other",2
"jazz","IDA KELAROVA & JAZZ FAMELIJA - Sako džanel","other",2
"jazz","TIM GARLAND - Weather Walker","jazz",1
"jazz","MICHAL TOKAJ TRIO - Everytime We Say Goodbye","other",2
"jazz","CHRISTIAN SCOTT - Sunrise in Beijing","jazz",1
"jazz","ANGELA TRÖNDLE & MOSAIK - In-Fluence","other",2
"jazz","H & G FACTORY - Tell Me","other",2
"jazz","GERALD CLAYTON - Shadamanthem","jazz",1
"jazz","JOHN PATITUCCI - Dry September","jazz",1
"jazz","HERBIE HANCOCK - Solitude","jazz",1
"jazz","SARAH ELGETI QUINTET - Bossa among the trees","other",2
"jazz","JOHN SCOFIELD - Scotown","jazz",1
"jazz","ELECTRO DELUXE - Cut All Ties","electronic",2
"jazz","TIMO LASSY - Love Bullet","jazz",1
"jazz","JEF NEVE TRIO - Lacrimosa","jazz",2
"jazz","ERIK TRUFFAZ - Arroyo","jazz",1
"jazz","ROLAND KIRK WITH JACK MCDUFF - Too Late Now","jazz",2
"jazz","LUBOŠ SOUKUP QUARTET - Escape","other",2
"jazz","STEFANO BOLLANI - Ismene","jazz",1
"jazz","JOSEF FEČO - Estate","other",2
"jazz","SF JAZZ COLLECTIVE - Family","jazz",2
"jazz","GREGORY PORTER - Don't Lose Your Steam","jazz",1
"jazz","YUSEF LATEEF - The Improvisers","jazz",0
"jazz","STEPHANE BELMONDO - You Can't Go Home Again","jazz",1
"jazz","TUTU - Hysteric Girl","other",2
"jazz","IDA KELAROVA, DESIDERIUS DUŽDA & JAZZ FAMELIJA - Lakere kale bala - Slugadžis - O poštaris - Amare","other",2
"jazz","ADAM TVRDÝ TRIO - Doublewell","other",2
"jazz","MAREK NOVOTNÝ QUINTET - Norwegian Mood","other",2
"jazz","JAN ŠTOLBA QUARTET - Tiger Lane","jazz",2
"jazz","WRGHA POWU ORCHESTRA - Gaštanové ráno","other",2
"jazz","RADEK KRAMPL - Blue in Green","other",2
"jazz","KURT ELLING - Norwegian Wood","jazz",1
"jazz","BEATA HLAVENKOVÁ - Landfall","jazz",1
"jazz","KAIROS 4TET - The Calling","jazz",2
"jazz","RED GARLAND TRIO & EDDIE LOCKJAW DAVIS - We'll Be Together Again","other",2
"jazz","CANNONBALL ADDERLEY - Blues Oriental","jazz",0
"jazz","THE JAZZ CRUSADERS - Tough Talk","jazz",2
"jazz","M.EFEKT & JOČR - Má hra","other",2
"jazz","WANG WEI QUARTET - Visite au moine","other",2
"jazz","BUGGE WESSELTOFT - Hands","electronic",1
"jazz","TRICHOTOMY - The Brook","jazz",2
"jazz","BILL STEWART - Paris Lope","jazz",2
"jazz","PAVEL HRUBÝ - Roots","jazz",2
"jazz","MARTIN BRUNNER TRIO & EPOQUE QUARTET - Part II","other",2
"jazz","ROMAN POKORNÝ - Than I Will Take You Home","jazz",1
"jazz","JOSEF FEČO - Bob a Bobek","other",2
"jazz","MARTINA FIŠEROVÁ - Cold","other",2
"jazz","IBRAHIM MAALOUF - Will Soon Be a Woman","electronic",1
"jazz","FRANK WOESTE - Terlingua","jazz",1
"jazz","GRZEGORZ KARNAS - Roxanne","jazz",1
"jazz","OTIS BROWN III - I Am Your Song","jazz",2
"jazz","FUSION FOR MILES - So What","other",2
"jazz","METROPOLE ORKEST - Peculiar","jazz",2
"jazz","NILS PETTER MOLVAER - Recoil","jazz",1
"jazz","JIMMY GREENE - Fun Circuits","jazz",1
"jazz","JEFF BALLARD TRIO - Virgin Forest","jazz",2
"jazz","MIHÁLY BORBÉLY QUARTET - Silver Summer","jazz",2
"jazz","PASCAL SCHUMACHER QUARTET - Silbergrau","jazz",2
"jazz","ANTONIO FARAO - Stella","jazz",1
"jazz","MICHAL WROBLEWSKI TRIO - Fuga","other",2
"jazz","CUONG VU - Still Ragged","jazz",1
"jazz","TRYGVE SEIM - Beginning an Ending","jazz",1
"jazz","KURT ELLING - I Like the Sunrise","jazz",1
"jazz","VICTOR WOOTEN - Song For My Father","jazz",1
"jazz","NEXT COLLECTIVE - Come Smoke My Herb","jazz",2
"jazz","S'AIGHT - York's Sadness","other",2
"jazz","JACOB COLLIER - You And I","pop",1
"jazz","TAKUYA KURODA - R.S.B.D","jazz",1
"jazz","IIRO RANTALA - Waltz For Bill","classical",1
"jazz","MILES DAVIS - Full Nelson","jazz",0
"jazz","SISA FEHER A FEHERO ROCHER - Páslo dievča pávy","other",2
"jazz","DIMITAR BODUROV QUARTET - Graovsko","other",2
"jazz","NICOLAS GENEST - Yaad","other",2
"jazz","STEFON HARRIS & DAVID SANCHEZ & CHRISTIAN SCOTT - E'cha","other",2
"jazz","RANDI TYTINGVAG - Queen & King","jazz",1
"jazz","KARIM ZIAD - Lebnia","jazz",1
"jazz","TRISH CLOWES - Animator","jazz",2
"jazz","THE JAZZ CRUSADERS - Agua Dulce (Sweetwater)","jazz",2
"jazz","CHRISTIAN ESCOUDE - Moulin Rouge","jazz",1
"jazz","ANTHONY STRONG - Change my Ways","jazz",1
"jazz","EIVIND AARSET - Quicksilver Dream","electronic",1
"jazz","THE OPPOSITE - Les délices de la mer","other",2
"jazz","MAGNUS ÖSTRÖM - Through The Sun","jazz",1
"jazz","KAREL VELEBNÝ NONET - The Summer's Strange End","other",2
"jazz","THAD JONES/MEL LEWIS - A-That's Freedom","jazz",2
"jazz","TIM SIMONEC - Too Hip To Retire","*core",2
"jazz","PAT METHENY UNITY GROUP - Kqu","jazz",2
"jazz","TROMBONE SHORTY - Dumaine St.","jazz",1
"jazz","ŠTEFAN PIŠTA BARTUŠ & JAZZBROTHERS - Period","other",2
"jazz","VINCENT PEIRANI - Shenandoah","classical",1
"jazz","MICHAL URBANIAK - Seresta","jazz",1
"jazz","IBRAHIM MAALOUF - If You Wanna Be a Woman","electronic",1
"jazz","THE LITTLE BAND FROM GINGERLAND - Silver Sunday Sound","other",2
"jazz","SF JAZZ COLLECTIVE - La Fiesta","jazz",2
"jazz","JURAJ GRIGLÁK - Anthill","jazz",2
"jazz","COMPANHIA DOS SONS - Sailboat blues","other",2
"jazz","METALWOOD - U.B. The Monster","jazz",2
"jazz","MARCUS MILLER - People Make The World Go Round","jazz",1
"jazz","LUBOŠ SOUKUP - Prisoner","jazz",2
"jazz","IBRAHIM MAALOUF - Doubts","electronic",1
"jazz","TOMASZ STANKO SEPTET - Litania","jazz",2
"jazz","ROMAN POKORNÝ - California Green","jazz",1
"jazz","LIBOR ŠMOLDAS - Liquid Breakfast","jazz",1
"jazz","PATRICIA BARBER - Redshift","jazz",1
"jazz","KENNY GARRETT - Homma San","jazz",1
"jazz","FREDDIE HUBBARD - Gypsy Blue","jazz",0
"jazz","THE THREE SOUNDS - Fever","jazz",2
"jazz","CHRISTIAN MCBRIDE BIGBAND - Shake 'N Blake","other",2
"jazz","HIROMI - Seeker","jazz",2
"jazz","GRZEGORZ KARNAS - Black Crow","jazz",1
"jazz","BELMONDO - Vieille Priere Bouddhique","pop",2
"jazz","JACO PASTORIUS - Black Market","jazz",0
"jazz","JAROMÍR HONZÁK - Ray of Sun","other",1
"jazz","CYRILLE OSWALD - Zora's Peace","jazz",2
"jazz","LARS MOLLER - Pour Maria","jazz",0
"jazz","LARS WINTHER - Waltz For Noone","other",1
"jazz","MARCEL LOEFFLER - Gout Bulgare","jazz",1
"jazz","NU BOX - Low Engineer","other",2
"jazz","SOULE MONDE - Rocket","other",2
"jazz","THE SOURCE - Mail Me Or Leave Me","electronic",2
"jazz","BRAD MEHLDAU & MARK GUILIANA - Sleeping Giant","electronic",2
"jazz","TRILOK GURTU - Manteca","jazz",1
"jazz","KYLE EASTWOOD - Summer Gone","jazz",1
"jazz","ESPERANZA SPALDING - Endangered Species","jazz",1
"jazz","ZUZANA LAPČÍKOVÁ KVINTET - Navrátilec","jazz",2
"jazz","N'TOUMOS - Annastacia","other",2
"jazz","SOEL - To This World","electronic",2
"jazz","STUART MCCALLUM - Lament For Levenshulme","electronic",2
"jazz","DRECHSLER - The Furious Five (light version)","hip-hop",2
"jazz","MIKE MAINIERI - Poochie Pie","jazz",1
"jazz","JOONA TOIVANEN TRIO - Gentle Lady","jazz",2
"jazz","ERIC LEGNINI - I Want You Back","jazz",1
"jazz","BRIAN BLADE & THE FELLOWSHIP BAND - Traveling Mercies","jazz",2
"jazz","REDTENBACHER'S FUNKESTRA - Crankmaster General","other",2
"jazz","JACK MCDUFF - Blues and Tonic","jazz",0
"jazz","MULGREW MILLER & KLÜVER’S BIG BAND - Thinking Out Loud","other",2
"jazz","AUGUSTIN BERNARD - Concerto for Vibraphone - Allegro Maestoso","jazz",0
"jazz","JAN LUNDGREN TRIO - Mulgrew","jazz",1
"jazz","ALEX TASSEL - Brooklyn","jazz",2
"jazz","PIXEL - Our Beauty","electronic",2
"jazz","MARILYN MAZUR/JAN GARBAREK - Clear","other",2
"jazz","YVONNE SANCHEZ - Voa Voa","jazz",1
"jazz","IBRAHIM ELECTRIC - En Kold Fra Kassen","jazz",2
"jazz","FOOD - Fathom","electronic",2
"jazz","ROSTISLAV FRAŠ/SKIP WILKINS QUINTET - Watch Your Step","other",2
"jazz","THE STANLEY CLARKE BAND - Here's Why Tears Dry","jazz",2
"jazz","OUR PARK - Silverballaden","other",2
"jazz","RICHARD BONA - Janjo La Maya","jazz",1
"jazz","ERIC LEGNINI & THE AFRO JAZZ BEAT - Kitchen Maquis","pop",2
"jazz","DAPP THEORY - If You Count It","hip-hop",2
"jazz","FREDDIE ROACH - Googa Mooga","jazz",1
"jazz","RED HOLLOWAY - Movin' On","jazz",0
"jazz","DRIFTER - Touei","other",2
"jazz","ERIC LEGNINI & THE AFRO JAZZ BEAT - Joy","pop",2
"jazz","IVO NEAME - Snowfall","jazz",1
"jazz","THE STONER - Wood Wood","jazz",2
"jazz","STEPHANE BELMONDO - Creepin'","jazz",1
"jazz","DAN WEISS - Chakradar","jazz",1
"jazz","BEATS & PIECES BIGBAND - Let's Dance","other",2
"jazz","HELGE LIEN TRIO - Axis of Free Will","jazz",1
"jazz","TERENCE BLANCHARD - Child's Play","jazz",1
"jazz","LAURENT DE WILDE - Misterioso","electronic",0
"jazz","CHRIS POTTER - Green Pastures","jazz",1
"jazz","GREGORY PORTER - Love","jazz",1
"jazz","GIGI GRYCE QUINTET - Blues in the Jungle","other",2
"jazz","JOEY DEFRANCESCO - The Unifier","jazz",1
"jazz","BOBBY TIMMONS - From the Bottom","jazz",0
"jazz","RICHARD GALLIANO QUARTET - L'hymne a l'amour (If you love me)","jazz",2
"jazz","LIBOR ŠMOLDAS QUARTET & BOBBY WATSON - Ferry Tale","other",2
"jazz","PATRICIA BARBER - Devil's Food","jazz",1
"jazz","JEROME SABBAGH - Hamra","jazz",1
"jazz","LESZEK MOZDZER - Svantetic","classical",1
"jazz","LISBETH QUARTETT - Beatrice","jazz",2
"jazz","STEFON HARRIS & DAVID SANCHEZ & CHRISTIAN SCOTT - Black Action Figure","other",2
"jazz","MARCUS MILLER - Come Together","jazz",1
"jazz","ELVIN JONES & JIMMY GARRISON SEXTET - Just Us Blues","jazz",2
"jazz","KAREL VELEBNÝ - Písničko, prostři se","other",0
"jazz","THE THREE SOUNDS - Something You Got","jazz",2
"jazz","LARS WINTHER - Pappa Lindo","other",1
"jazz","FROY AAGRE - View From Venus","jazz",1
"jazz","STANLEY CLARKE & BIRELI LAGRENE & JEAN-LUC PONTY - Mercy, Mercy, Mercy","other",2
"jazz","LAURENT FICKELSON - Little Valse","other",1
"jazz","DIAZPORA - Piece by Piece","other",2
"jazz","ERIC LEGNINI & THE AFRO JAZZ BEAT - I Need You","pop",2
"jazz","JASKULKE 3YO - Mc M'ca","jazz",2
"jazz","JOHN COLTRANE - Naima","jazz",0
"jazz","ERROLL GARNER - Night And Day","jazz",0
"jazz","MICHAL TOKAJ TRIO - The Sign","other",2
"jazz","BEATA HLAVENKOVÁ - Noemvrios","jazz",1
"jazz","GREGORY PORTER - Free","jazz",1
"jazz","LONNIE SMITH - Play It Back","jazz",1
"jazz","LARS DANIELSSON - Yerevan","jazz",2
"jazz","CHARLES LLOYD & THE MARVELS - Masters Of War","jazz",2
"jazz","THE BUDDY RICH BIG BAND - Mercy, Mercy, Mercy","jazz",2
"jazz","DIANA KRALL - Like Someone In Love","jazz",1
"jazz","KARL SEGLEM - Lull","jazz",1
"jazz","MARCUS MILLER - Hylife","jazz",1
"jazz","DAVE DOUGLAS QUINTET - Elk's Club","jazz",2
"jazz","NEDABA - Sue Ellen","other",2
"jazz","MARTIN GASSELSBERGER TRIO - Tea Time","other",2
"jazz","DAVE LIEBMAN & LEWIS PORTER - Trigonometry","jazz",2
"jazz","KAREL RŮŽIČKA JR. - Strange Blues","other",2
"jazz","ROY HAYNES - Ah Leu Cha","jazz",1
"jazz","ALAIN CARON - Jack Cannon","jazz",1
"jazz","MASSOT/FLORIZOONE/HORBACZEWSKI - Celestin","other",2
"jazz","HAVARD WIIK TRIO - Metamorphosis","jazz",2
"jazz","ROBERT BALZAR TRIO - Snow in the Backyard","jazz",1
"jazz","TERENCE BLANCHARD - Soldiers","jazz",1
"jazz","AL DI MEOLA - Purple and Gold","jazz",1
"jazz","JAMES MOODY AND HIS BAND - The Nearness of You","other",2
"jazz","LOU DONALDSON & THE THREE SOUNDS - Three Little Words","other",2
"jazz","GOGO PENGUIN - All Res","rock",2
"jazz","JAROSLAV ŠIMÍČEK QUARTET - New Suite, Part I","other",2
"jazz","ROMAN POKORNÝ - Cant Turn Back Time","jazz",1
"jazz","MARKKU OUNASKARI & SAMULI MIKKONEN & PER JORGENSEN - Sjuan Mad'","other",2
"jazz","JOHN SCOFIELD - Blackout","jazz",1
"jazz","VIENNA ART ORCHESTRA - Arriba","jazz",2
"jazz","CLEMENS SALESNY ELECTRIC BAND - Profit Center","other",2
"jazz","PETER ROM TRIO - Vodoo Kakadooo","jazz",2
"jazz","PHILIPP NYKRIN - Laura","jazz",2
"jazz","PETER LIPA - Water in My Shoes","jazz",1
"jazz","JACO PASTORIUS BIG BAND - Las Olas","jazz",2
"jazz","OSCAR PETERSON - Honeysuckle Rose","jazz",0
"jazz","DEXTER GORDON - I Guess I'll Hang My Tears Out to Dry","jazz",0
"jazz","DEE DEE BRIDGEWATER - All Of Me","jazz",1
"jazz","NICOLAS GENEST - Jai","other",2
"jazz","IBRAHIM MAALOUF - Suprises","electronic",1
"jazz","CASSANDRA WILSON - Run the Voodoo Down","jazz",1
"jazz","MARCUS MILLER - La Villette","jazz",1
"jazz","ANGELA TRÖNDLE & MOSAIK - The Tie of the Tiger","other",2
"jazz","TANEL RUBEN QUINTET - Väsinud vana","other",2
"jazz","KURT ELLING - American Tune","jazz",1
"jazz","ROY HARGROVE - Mr. Bruce","jazz",0
"jazz","THE NEW MASTERSOUNDS - Groovin' on the Groomers","jazz",2
"jazz","DANIEL HERSKEDAL - The Gulls Are Tossed Paper in the Wind","jazz",1
"jazz","THELONIOUS MONK - I Mean You","jazz",0
"jazz","THELONIOUS MONK - Ruby, My Dear","jazz",0
"jazz","THELONIOUS MONK - Straight, No Chaser","jazz",0
"jazz","THELONIOUS MONK - Bright Mississippi","jazz",0
"jazz","THELONIOUS MONK - Light Blue","jazz",0
"jazz","THELONIOUS MONK - Epistrophy","jazz",0
"jazz","THELONIOUS MONK - Don’t Blame Me","jazz",0
"jazz","THELONIOUS MONK - Nutty","jazz",0
"jazz","THELONIOUS MONK - Blue Monk","jazz",0
"jazz","ADAM BALDYCH & HELGE LIEN TRIO - Up","jazz",2
"jazz","STANLEY CLARKE - Bass Folk Song","jazz",1
"jazz","JOHNNY GRIFFIN ORCHESTRA - So Tired","other",2
"jazz","RAY CHARLES - You Don't Know Me","jazz",0
"jazz","MAGIC MALIK - Sapapaw","other",2
"jazz","SF JAZZ COLLECTIVE - Spain","jazz",2
"jazz","PAWEL KACZMARCZYK - Padee","classical",1
"jazz","NAJPONK/PIVEC/HUTCHINSON - Blues For Petr","other",2
"jazz","INGRID JENSEN'S NORDIC CONNECT - Ballad North","other",2
"jazz","JOSÉ JAMES - Good Morning Heartache","jazz",1
"jazz","ULF WAKENIUS - Psalmen","jazz",1
"jazz","FABIEN DEGRYSE TRIO - Away from Your Love","jazz",2
"jazz","IVO NEAME - Outsider","jazz",1
"jazz","DONNY MCCASLIN - Memphis Redux","jazz",1
"jazz","SIIM AIMLA - Rabbit in My Hat","other",1
"jazz","THE UNITY SEXTET - Black Pearl","jazz",2
"jazz","MARCIN WASILEWSKI TRIO & JOAKIM MILDER - Actual Proof","jazz",2
"jazz","ROBERT GLASPER EXPERIMENT - Letter to Hermione","hip-hop",2
"jazz","LES GRANDES GUEULES - A bout de souffle","hip-hop",2
"jazz","ANDREAS VARADY - Human Nature","jazz",1
"jazz","AGA ZARYAN - My Name","jazz",1
"jazz","TRIO HANK JONES - Stella by Starlight","other",2
"jazz","JOHN PATTON - Let 'em Roll","jazz",0
"jazz","TROMBONE SHORTY - Tripped Out Slim","jazz",1
"jazz","SOULIVE - Shaheed","jazz",2
"jazz","SCOTT MCLEMORE - Secrets of Earth","jazz",1
"jazz","TORD GUSTAVSEN QUARTET - Right There","jazz",2
"jazz","THE RONGETZ FOUNDATION - Gogo Soul","jazz",2
"jazz","AVISHAI COHEN - Dreaming","jazz",1
"jazz","PHRONESIS - Manioc Maniac","jazz",2
"jazz","YARON HERMAN TRIO - Joya","jazz",2
"jazz","JOEY DEFRANCESCO - Donny's Tune","jazz",1
"jazz","NIACIN - One Less Worry","rock",2
"jazz","ILHAN ERSAHIN'S ISTANBUL SESSIONS - Gece Inerken","other",2
"jazz","VINCE MENDOZA - Everything is You","jazz",1
"jazz","SF JAZZ COLLECTIVE - Gibraltar","jazz",2
"jazz","ONDŘEJ ŠTVERÁČEK QUARTET - Sasha","jazz",2
"jazz","MILES DAVIS - The Pan Piper","jazz",0
"jazz","FRED JACKSON - Southern Exposure","jazz",2
"jazz","AVISHAI COHEN TRIO - Gently Disturbed","jazz",2
"jazz","CANDY DULFER - CD 101.9","jazz",1
"jazz","NILS PETTER MOLVAER - Hurry Slowly","jazz",1
"jazz","MIKE STERN - Screws","jazz",1
"jazz","PAVEL HRUBÝ - Svengali Spirit","jazz",2
"jazz","PAWEL KACZMARCZYK AUDIOFEELING TRIO & MR KRIME - Ninon","other",2
"jazz","THE BENNIE MAUPIN QUARTET - Prophet's Motifs","jazz",2
"jazz","BOJAN Z TETRABAND - August Song","jazz",2
"jazz","KAREL RŮŽIČKA AND FRIENDS - Conciliation","other",2
"jazz","LIONEL LOUEKE - Shazoo","jazz",1
"jazz","ALBERTO MARSICO, ROMAN POKORNÝ, PAVEL ""BADY"" ZBOŘIL - Talkin' About J.C.","other",2
"jazz","THAD JONES/MEL LEWIS - Tiptoe","jazz",2
"jazz","DONALD BYRD - When Your Love Has Gone","jazz",0
"jazz","KURT ELLING - Nightmoves","jazz",1
"jazz","KENNY BARRON QUINTET - I'm Just Sayin'","jazz",2
"jazz","STEFANO DI BATTISTA - The Serpent's Charm","jazz",1
"jazz","JOEY CALDERAZZO - Amanecer","jazz",1
"jazz","BILLY MARTIN - Mbwemofolo","rock",2
"jazz","STEVE COLEMAN - Synovial joints Part One: Hand and wrist","jazz",1
"jazz","ROBERT BALZAR TRIO - Never Before","jazz",1
"jazz","IBRAHIM MAALOUF - Elephant's tooth","electronic",1
"jazz","DAVE DOUGLAS & KEYSTONE - Flood Plain","electronic",2
"jazz","KURT ROSENWINKEL - All the Way to Rajasthan","jazz",1
"jazz","CASSANDRA WILSON - Saddle Up My Pony","jazz",1
"jazz","RAFAL SARNECKI - Bucaramanga","jazz",1
"jazz","VERONICA MORTENSEN - I'm the Girl","jazz",2
"jazz","SARAH VAUGHAN - I Remember You","jazz",0
"jazz","JEROEN VAN VLIET & SIKEDA - Mudra","jazz",2
"jazz","ESPERANZA SPALDING - I Can't Help It","jazz",1
"jazz","VIJAY IYER - Games","jazz",1
"jazz","STANTON MOORE - Dunkin' In The Deep","jazz",1
"jazz","GRETCHEN PARLATO - On the Other Side","jazz",1
"jazz","KAIROS 4TET - Song for the Open Road","jazz",2
"jazz","JULIA HÜLSMANN QUARTET - Dedication","jazz",2
"jazz","BABTISTE TROTIGNON/DAVID EL-MALEK - Bass On Top","other",2
"jazz","PIERRE ANCKAERT - Mazurka","other",2
"jazz","MACIEJ FORTUNA TRIO - Travel to Anhram","jazz",2
"jazz","AL DI MEOLA - Fireflies","jazz",1
"jazz","AVISHAI COHEN - Worksong","jazz",1
"jazz","HORACE SILVER QUINTET - Nica's Dream","jazz",2
"jazz","NILS PETTER MOLVAER - Jackson Reef","jazz",1
"jazz","GARY BURTON/CHICK COREA - Crystal Silence","other",2
"jazz","PAUL MOTIAN TRIO - Be Careful It's My Heart","jazz",2
"jazz","TORD GUSTAVSEN QUARTET - The Embrace","jazz",2
"jazz","JAROMÍR HONZÁK - Archetype","other",1
"jazz","JAKUB DOLEŽAL QUARTET - He The Little Dragon","other",2
"jazz","PAVEL WLOSOK TRIO & JOEL FRAHM - Sister Julie","other",2
"jazz","ZUZANA DUMKOVÁ - Lunapark","other",2
"jazz","KAREL RŮŽIČKA - Honey Cakes","other",1
"jazz","MARCEL LOEFFLER - Vago","jazz",1
"jazz","KERKKO KOSKINEN - And Then There Was One","jazz",1
"jazz","ERIC LEGNINI & THE AFRO JAZZ BEAT - Near the House on the Hill","pop",2
"jazz","STEFANO DI BATTISTA - Nico's Dream","jazz",1
"jazz","ILLUSTRATOSPHERE - Naviděnou","jazz",2
"jazz","VINCENT PEIRANI - Air Song 2","classical",1
"jazz","FREDDIE HUBBARD - Rahsann","jazz",0
"jazz","CHUCHO VALDÉS - Zawinul's Mambo","jazz",1
"jazz","STEPHANE BELMONDO - Another Star","jazz",1
"jazz","TRYGVE SEIM/ANDREAS UTNEM - Praeludium, Improvisation","other",2
"jazz","REACTOR-5 - Chestnut","jazz",2
"jazz","KATARCHESTRA - Triccentu Pampini","other",2
"jazz","AVISHAI COHEN - Two Roses","jazz",1
"jazz","GREGORY PORTER - The In Crowd","jazz",1
"jazz","CHRISTIAN SCOTT - Perspectives","jazz",1
"jazz","MARTIN KRATOCHVÍL A JAZZ Q - Tříšť","other",2
"jazz","ENSEMBLE DENADA - Moosic","other",2
"jazz","BOHUSLÄN BIG BAND - From This Moment On","jazz",2
"jazz","MORTEN SCHANTZ - Dark Matter","jazz",1
"jazz","BUGGE WESSELTOFT NEW CONCEPTION OF JAZZ - Skog","other",2
"jazz","SVATOPLUK KOŠVANEC - Laura","other",0
"jazz","CURTIS COUNCE - How Deep Is The Ocean","jazz",0
"jazz","EMIL VIKLICKÝ & BILL FRISELL & KERMIT DRISCOLL & VINTON JOHNSON - Trochu funky","other",2
"jazz","DÁNIEL SZABÓ TRIO MEETS CHRIS POTTER - Bubble Song","other",2
"jazz","MIRIAM BAYLE - Big City","other",2
"jazz","JIŘÍ ŠIMEK - Midway","other",2
"jazz","TOMASZ STANKO - Metafizyka","jazz",0
"jazz","MANUEL HERMIA - Contemplation","jazz",1
"jazz","BOJAN Z - Zeven","jazz",1
"jazz","THE NEW GARY BURTON QUARTET - Sunday's Uncle","jazz",2
"jazz","MACEO PARKER - Splashin'","jazz",1
"jazz","THE BAD PLUS & JOSHUA REDMAN - Dirty Blonde","other",2
"jazz","MONGO SANTAMARIA - Suavito","jazz",0
"jazz","ORAN ETKIN - Scattering Light","jazz",1
"jazz","DIEDERIK WISSELS/BART DEFOORT - Victor's Waterdance","other",2
"jazz","RUDY LINKA QUARTET - Bob's Tune","other",2
"jazz","MANU KATCHÉ - Senses","jazz",1
"jazz","RON AFFIF TRIO - Kristina's Revenge","jazz",2
"jazz","LUBOŠ SOUKUP & POINTS SEPTET - Ještěrka","other",2
"jazz","CHUCHO VALDÉS - Both Sides","jazz",1
"jazz","ESPERANZA SPALDING - Chacarera","jazz",1
"jazz","THOMAS CLAUSEN TRIO - Det Er Hvidt Herude","jazz",2
"jazz","FREDDIE HUBBARD - Blue Frenzy","jazz",0
"jazz","BEN WILLIAMS - Strength and Beauty","jazz",1
"jazz","SCOTT HAMILTON - If I Ever Love Again","jazz",1
"jazz","MIRIAM BAYLE - Jogral","other",2
"jazz","TOMASZ STANKO - Oni","jazz",0
"jazz","THE FLASH! - My live is crazy","other",2
"jazz","MOZDZER, DANIELSSON, FRESCO - Africa","jazz",2
"jazz","ADAM TVRDÝ / BRIAN CHARETTE PROJECT - Suspicious Activities","other",2
"jazz","METROPOLE ORKEST - Say We Did","jazz",2
"jazz","STEVE COLEMAN & FIVE ELEMENTS - Destination","jazz",2
"jazz","MARIUS NESET & TRONDHEIM JAZZ ORCHESTRA - Raining","other",2
"jazz","S.M.V. - Hillbillies on a Quiet Afternoon","jazz",2
"jazz","MAGIC MALIK - Montreuil Market","other",2
"jazz","MILES DAVIS - Mystery","jazz",0
"jazz","MARIA SCHNEIDER - Sky Blue","jazz",1
"jazz","BABY FACE WILLETTE - Chances Are Few","jazz",0
"jazz","DAVE DOUGLAS QUINTET - God Be With You","jazz",2
"jazz","SIMPLE ACOUSTIC TRIO - Cherry","jazz",2
"jazz","DÁNIEL SZABÓ TRIO MEETS CHRIS POTTER - Melodic","other",2
"jazz","ESPERANZA SPALDING - She Got To You","jazz",1
"jazz","GRETCHEN PARLATO - Juju","jazz",1
"jazz","THE TIERNEY SUTTON BAND - It Ain't Necessarily So","jazz",2
"jazz","OTTO HEJNIC TRIO - Skeleton Key","jazz",2
