"song","spotify_url","spotify_track_id","n","spotify_uri"
"SHARON VAN ETTEN: Every Time The Sun Comes Up","https://open.spotify.com/track/38ydcsbayM4oX21Hhu84DT","38ydcsbayM4oX21Hhu84DT",1,"spotify:track:38ydcsbayM4oX21Hhu84DT"
"MOBY: PORCELAIN","https://open.spotify.com/track/3cYgOAFB1HAUhC7b7U8viI","3cYgOAFB1HAUhC7b7U8viI",1,"spotify:track:3cYgOAFB1HAUhC7b7U8viI"
"NOGA EREZ: End Of The Road","https://open.spotify.com/track/3BfRjAclEFihCqLguT8Ch7","3BfRjAclEFihCqLguT8Ch7",11,"spotify:track:3BfRjAclEFihCqLguT8Ch7"
"FRANZ FERDINAND: Take Me Out","https://open.spotify.com/track/20I8RduZC2PWMWTDCZuuAN","20I8RduZC2PWMWTDCZuuAN",1,"spotify:track:20I8RduZC2PWMWTDCZuuAN"
"MORCHEEBA: Gained The World","https://open.spotify.com/track/03vP6o7EAs2aKIkhqFWYpN","03vP6o7EAs2aKIkhqFWYpN",1,"spotify:track:03vP6o7EAs2aKIkhqFWYpN"
"THE DEAD WEATHER: I Cut Like A Buffalo","https://open.spotify.com/track/3V0X9TnDk2YYy1KC9FczAl","3V0X9TnDk2YYy1KC9FczAl",1,"spotify:track:3V0X9TnDk2YYy1KC9FczAl"
"THE FRESH & ONLYS: Waterfall","https://open.spotify.com/track/4Uxz2P0dDnFJFi4rb4Awvr","4Uxz2P0dDnFJFi4rb4Awvr",1,"spotify:track:4Uxz2P0dDnFJFi4rb4Awvr"
"ANDREW BIRD: Eyeoneye","https://open.spotify.com/track/2t39b15QyghRAqqXmPdcDg","2t39b15QyghRAqqXmPdcDg",1,"spotify:track:2t39b15QyghRAqqXmPdcDg"
"BEYONCÉ: Sorry","https://open.spotify.com/track/0lnIJmgcUpEpe4AZACjayW","0lnIJmgcUpEpe4AZACjayW",1,"spotify:track:0lnIJmgcUpEpe4AZACjayW"
"WLW8: What Have We Become","https://open.spotify.com/track/2Jvp5tw63bLRCfOAkS0FDB","2Jvp5tw63bLRCfOAkS0FDB",9,"spotify:track:2Jvp5tw63bLRCfOAkS0FDB"
"PSAPP: The Monster Song","https://open.spotify.com/track/7C8uMBYGP3HyPSbiBucKLl","7C8uMBYGP3HyPSbiBucKLl",1,"spotify:track:7C8uMBYGP3HyPSbiBucKLl"
"OXFORD DRAMA: Not My Friend","https://open.spotify.com/track/1z8D0ks59ORq7lccftl4R0","1z8D0ks59ORq7lccftl4R0",11,"spotify:track:1z8D0ks59ORq7lccftl4R0"
"ASHNIKKO: Deal With It ft. Kelis","https://open.spotify.com/track/1xDEOaAMJgGZmsQvoRF5Hd","1xDEOaAMJgGZmsQvoRF5Hd",9,"spotify:track:1xDEOaAMJgGZmsQvoRF5Hd"
"SLEAFORD MODS: Mork N Mindy ft. Billy Nomates","https://open.spotify.com/track/2yRGReilmyIWt1uWzyqkXW","2yRGReilmyIWt1uWzyqkXW",7,"spotify:track:2yRGReilmyIWt1uWzyqkXW"
